full_name,espn_id,rotowire_id,sportradar_id,yahoo_id,college,years_experience,team,position,coach,bye,league_name
Cordarrelle Patterson,15807,8792,da85107c-365c-4d58-90ab-479d97d798b4,26652,Tennessee,11.0,PIT,RB,msbosway,9,BB5
Stefon Diggs,2976212,10133,a1c40664-b265-4083-aad2-54b4c734f2c5,28534,Maryland,9.0,HOU,WR,msbosway,14,BB5
Deshaun Watson,3122840,11712,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,30125,Clemson,7.0,CLE,QB,msbosway,10,BB5
Aaron Jones,3042519,11763,27dd5b6e-ea65-4622-a6b4-460fd144407c,30295,UTEP,7.0,MIN,RB,msbosway,6,BB5
Robert Tonyan,2975674,12389,7c9c7800-69d0-459b-812b-a07ac48e9f2a,30777,Indiana State,7.0,MIN,TE,msbosway,6,BB5
Austin Ekeler,3068267,12401,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,30423,Western Colorado,7.0,WAS,RB,msbosway,14,BB5
Saquon Barkley,3929630,12507,9811b753-347c-467a-b3cb-85937e71e2b9,30972,Penn State,6.0,PHI,RB,msbosway,5,BB5
Lamar Jackson,3916387,12561,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,Louisville,6.0,BAL,QB,msbosway,14,BB5
Jerry Jeudy,4241463,14458,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,32685,Alabama,4.0,CLE,WR,msbosway,10,BB5
Tee Higgins,4239993,14506,7963b029-5de4-4541-b00a-44eefe4349af,32703,Clemson,4.0,CIN,WR,msbosway,12,BB5
K.J. Osborn,3916566,14641,3bf5c049-9daa-43ba-9758-c6c895a9d462,32846,Miami (FL),4.0,NE,WR,msbosway,14,BB5
Javonte Williams,-1,15306,889dcdc5-3d88-45df-9677-5ad7ff87c011,-1,North Carolina,3.0,DEN,RB,msbosway,14,BB5
Justin Fields,-1,15416,cf15be8f-9117-4531-a517-2b9c7cb3e9e1,-1,Ohio State,3.0,PIT,QB,msbosway,9,BB5
Chigoziem Okonkwo,-1,16042,14e11f9b-58c8-437f-abc0-a4e4df9a7c47,-1,Maryland,2.0,TEN,TE,msbosway,5,BB5
De'Von Achane,-1,16661,a4ef921b-8767-4b4f-a651-7675c00f9af0,-1,Texas A&M,1.0,MIA,RB,msbosway,6,BB5
DeMario Douglas,-1,16751,962496d4-9ffa-471b-8dd2-fc5e60fee84b,-1,Liberty,1.0,NE,WR,msbosway,14,BB5
Kendre Miller,-1,16898,66627686-34fe-4599-84ac-e436fd7d798a,-1,TCU,1.0,NO,RB,msbosway,12,BB5
Aidan O'Connell,-1,16716,5891a917-9071-4bc2-a652-7f702c44cbd2,-1,Purdue,1.0,LV,QB,Fordo45,10,BB5
Jaleel McLaughlin,-1,17319,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,-1,Youngstown State,1.0,DEN,RB,Fordo45,14,BB5
Ben Sinnott,-1,17833,b5c717af-9116-483c-9ab3-c9db0a988ab8,-1,Kansas State,0.0,WAS,TE,Fordo45,14,BB5
Brenden Rice,-1,17756,5c33558d-02fb-4c99-88d3-37083472c19f,-1,USC,0.0,LAC,WR,Fordo45,5,BB5
Brandin Cooks,16731,9260,b6b954eb-4591-4b7a-86b9-a481f15fdd58,27548,Oregon State,10.0,DAL,WR,Fordo45,7,BB5
Raheem Mostert,2576414,10604,b040e601-ec40-4757-bf3d-71bf64ef99cf,28654,Purdue,9.0,MIA,RB,Fordo45,6,BB5
Evan Engram,3051876,11805,e21365af-8d66-416e-b0a5-8816d18fcfd9,30136,Ole Miss,7.0,JAX,TE,Fordo45,12,BB5
Zay Jones,3059722,11751,a28f7368-0306-4d20-855f-285a1a09c09c,30150,East Carolina,7.0,ARI,WR,Fordo45,11,BB5
James Conner,3045147,11691,28a084c0-14df-499f-bd1f-b975603626b7,30218,Pittsburgh,7.0,ARI,RB,Fordo45,11,BB5
Calvin Ridley,3925357,12616,926e2674-52d6-4cec-9991-46ee85cc8cfd,30996,Alabama,6.0,TEN,WR,Fordo45,5,BB5
Mike White,3051381,12826,f4808328-86e9-459d-a2bc-18e90c7d211e,31141,Western Kentucky,6.0,MIA,QB,Fordo45,6,BB5
DK Metcalf,4047650,13424,754faf0f-40f7-45f0-b23b-6ce990ecaf26,31896,Ole Miss,5.0,SEA,WR,Fordo45,10,BB5
A.J. Brown,4047646,13432,a9e580f2-1fbe-46fb-887c-c84089b507e4,31883,Ole Miss,5.0,PHI,WR,Fordo45,5,BB5
Gardner Minshew,4038524,13741,dabb52c0-455b-48fe-996b-abf758120623,32010,Washington State,5.0,LV,QB,Fordo45,10,BB5
Tua Tagovailoa,4241479,14465,26ad9c27-de38-495e-913c-6fb2428e76d3,32675,Alabama,4.0,MIA,QB,Fordo45,6,BB5
CeeDee Lamb,4241389,14411,a72ea15b-5199-4101-a300-846e1c655add,32687,Oklahoma,4.0,DAL,WR,Fordo45,7,BB5
Jaylen Waddle,-1,15404,0ff9a975-669d-4851-a95d-ab28d9fc29c4,-1,Alabama,3.0,MIA,WR,Fordo45,6,BB5
Tutu Atwell,-1,15229,7dc49535-f9dd-44b0-94f2-08ac6470130b,-1,Louisville,3.0,LAR,WR,Fordo45,6,BB5
Trey Sermon,-1,15413,b7146193-fcd1-4b02-a6da-625fe467f60e,-1,Ohio State,3.0,IND,RB,Fordo45,14,BB5
Brian Robinson,-1,15907,795f636e-6f7f-4bc7-a346-2862272abead,-1,Alabama,2.0,WAS,RB,Fordo45,14,BB5
Tyrod Taylor,14163,7357,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,Virginia Tech,13.0,NYJ,QB,Fordo45,12,BB5
Tank Bigsby,-1,16705,2034916c-8062-46e3-8d0c-d0dec694e2d1,-1,Auburn,1.0,JAX,RB,Fordo45,12,BB5
Trey Palmer,-1,16936,9a011241-f4b3-403a-af70-c9cdfd177054,-1,Nebraska,1.0,TB,WR,Fordo45,11,BB5
Marvin Mims,-1,16849,fcd780e6-6d43-4c2e-b740-59ae09911345,-1,Oklahoma,1.0,DEN,WR,Fordo45,14,BB5
Will Levis,-1,16665,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,-1,Kentucky,1.0,TEN,QB,Fordo45,5,BB5
Rashee Rice,-1,16963,cbd73c09-da07-48b0-a0d6-f248dfa631b6,-1,SMU,1.0,KC,WR,ProfessorD,6,QuickDraft 1
Sam LaPorta,-1,17033,3059f1e5-1871-4458-9e90-9b9917874c61,-1,Iowa,1.0,DET,TE,ProfessorD,5,QuickDraft 1
Jayden Daniels,-1,17692,bab8c65a-9fff-410d-8e34-dc2f636d890e,-1,LSU,0.0,WAS,QB,ProfessorD,14,QuickDraft 1
Xavier Legette,-1,17734,0bb0c37c-e76b-4529-92b0-b026be4f7d6c,-1,South Carolina,0.0,CAR,WR,ProfessorD,11,QuickDraft 1
Davante Adams,16800,9455,e7d6ae25-bf15-4660-8b37-c37716551de3,27581,Fresno State,10.0,LV,WR,ProfessorD,10,QuickDraft 1
Derrick Henry,3043078,10819,87c481c7-7414-43cc-82df-19ca0c2ae22e,29279,Alabama,8.0,BAL,RB,ProfessorD,14,QuickDraft 1
James Conner,3045147,11691,28a084c0-14df-499f-bd1f-b975603626b7,30218,Pittsburgh,7.0,ARI,RB,ProfessorD,11,QuickDraft 1
Aaron Jones,3042519,11763,27dd5b6e-ea65-4622-a6b4-460fd144407c,30295,UTEP,7.0,MIN,RB,ProfessorD,6,QuickDraft 1
Taysom Hill,2468609,12063,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,30614,BYU,7.0,NO,TE,ProfessorD,12,QuickDraft 1
Kyler Murray,3917315,13613,dd5a6b6e-ffae-45a5-b8e6-718a9251f374,31833,Oklahoma,5.0,ARI,QB,ProfessorD,11,QuickDraft 1
Jalen Hurts,4040715,14416,64bd0f02-6a5d-407e-98f1-fd02048ea21d,32723,Oklahoma,4.0,PHI,QB,ProfessorD,5,QuickDraft 1
Nico Collins,-1,15200,bd56a50c-5fae-4ee2-8363-f74ae07b6887,-1,Michigan,3.0,HOU,WR,ProfessorD,14,QuickDraft 1
George Pickens,-1,15853,018e8f25-54e5-44f1-967a-7ff237f1c52f,-1,Georgia,2.0,PIT,WR,ProfessorD,9,QuickDraft 1
Dontayvion Wicks,-1,16658,ea3d1393-8c3b-4e81-a519-f636d28d692e,-1,Virginia,1.0,GB,WR,ProfessorD,10,QuickDraft 1
Puka Nacua,-1,16790,111be44d-7bc2-4cad-934d-c9e946293b2f,-1,BYU,1.0,LAR,WR,ProfessorD,6,QuickDraft 1
Tyjae Spears,-1,16941,af71f149-7758-40b7-973a-9fe6320cf4f5,-1,Tulane,1.0,TEN,RB,ProfessorD,5,QuickDraft 1
Caleb Williams,-1,17695,49d4b627-3f19-49a8-ae33-f539e0fb1f88,-1,USC,0.0,CHI,QB,koolaid403,7,QuickDraft 1
Brock Bowers,-1,17693,ad9fc7e3-0a6d-4e41-84c2-cf43b71aee13,-1,Georgia,0.0,LV,TE,koolaid403,10,QuickDraft 1
Marvin Harrison,-1,17674,e8da21a8-796d-48a2-b644-57d08983ae01,-1,Ohio State,0.0,ARI,WR,koolaid403,11,QuickDraft 1
Raheem Mostert,2576414,10604,b040e601-ec40-4757-bf3d-71bf64ef99cf,28654,Purdue,9.0,MIA,RB,koolaid403,6,QuickDraft 1
Deshaun Watson,3122840,11712,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,30125,Clemson,7.0,CLE,QB,koolaid403,10,QuickDraft 1
David Njoku,3123076,11734,8f86fcea-90e8-49ea-bc78-5c7659313e57,30142,Miami (FL),7.0,CLE,TE,koolaid403,10,QuickDraft 1
Christian McCaffrey,3117251,11690,f96db0af-5e25-42d1-a07a-49b4e065b364,30121,Stanford,7.0,SF,RB,koolaid403,9,QuickDraft 1
Austin Ekeler,3068267,12401,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,30423,Western Colorado,7.0,WAS,RB,koolaid403,14,QuickDraft 1
Hollywood Brown,4241372,13502,feeee40a-dd63-41a7-89cd-6c95b5456833,31857,Oklahoma,5.0,KC,WR,koolaid403,6,QuickDraft 1
Jakobi Meyers,3916433,13517,73e194d1-a4b7-4de4-b1c2-3c24ef502918,32231,North Carolina State,5.0,LV,WR,koolaid403,10,QuickDraft 1
D'Andre Swift,4259545,14394,cc4b5f58-a11c-4450-a1df-617ad88336e4,32705,Georgia,4.0,CHI,RB,koolaid403,7,QuickDraft 1
Justin Herbert,4038941,14446,f0a8f8e3-b9e9-46ed-85e4-eec6452a8a44,32676,Oregon,4.0,LAC,QB,koolaid403,5,QuickDraft 1
Garrett Wilson,-1,15829,68d72fe0-79b2-4fdb-afd5-6c79676e77f3,-1,Ohio State,2.0,NYJ,WR,koolaid403,12,QuickDraft 1
Kenneth Walker,-1,15909,22ee9bac-a64c-4d44-94fc-51d775465b3b,-1,Michigan State,2.0,SEA,RB,koolaid403,10,QuickDraft 1
De'Von Achane,-1,16661,a4ef921b-8767-4b4f-a651-7675c00f9af0,-1,Texas A&M,1.0,MIA,RB,koolaid403,6,QuickDraft 1
Tank Dell,-1,16935,25e7b423-f716-4d1a-9623-cee3e7d822ab,-1,Houston,1.0,HOU,WR,koolaid403,14,QuickDraft 1
Xavier Worthy,-1,17687,52e049b1-0a7a-4e7f-9866-d2848e9cc478,-1,Texas,0.0,KC,WR,ConorDeLa,6,QuickDraft 1
Brian Thomas,-1,17716,271a233e-68b3-4261-a3aa-7667eaf9d3cc,-1,LSU,0.0,JAX,WR,ConorDeLa,12,QuickDraft 1
Keon Coleman,-1,17732,6752915f-efe5-473d-a520-78cadfab6dda,-1,Florida State,0.0,BUF,WR,ConorDeLa,12,QuickDraft 1
Saquon Barkley,3929630,12507,9811b753-347c-467a-b3cb-85937e71e2b9,30972,Penn State,6.0,PHI,RB,ConorDeLa,5,QuickDraft 1
Calvin Ridley,3925357,12616,926e2674-52d6-4cec-9991-46ee85cc8cfd,30996,Alabama,6.0,TEN,WR,ConorDeLa,5,QuickDraft 1
DJ Moore,3915416,12477,d8202e6d-d03b-4cd1-a793-ff8fd39d9755,30994,Maryland,6.0,CHI,WR,ConorDeLa,7,QuickDraft 1
DK Metcalf,4047650,13424,754faf0f-40f7-45f0-b23b-6ce990ecaf26,31896,Ole Miss,5.0,SEA,WR,ConorDeLa,10,QuickDraft 1
Jordan Love,4036378,14371,e5094779-e94f-4052-8597-bdbee3719f6b,32696,Utah State,4.0,GB,QB,ConorDeLa,10,QuickDraft 1
DeVonta Smith,-1,15406,3555d07e-57ae-43de-97d5-b1b5bf055f17,-1,Alabama,3.0,PHI,WR,ConorDeLa,5,QuickDraft 1
Ja'Marr Chase,-1,15183,fa99e984-d63b-4ef4-a164-407f68a7eeaf,-1,LSU,3.0,CIN,WR,ConorDeLa,12,QuickDraft 1
Rhamondre Stevenson,-1,15372,6260e78a-64e2-4f7e-9bf8-39948a17a370,-1,Oklahoma,3.0,NE,RB,ConorDeLa,14,QuickDraft 1
Drake London,-1,15868,5053f9ae-15d9-4730-833d-484886b6f890,-1,USC,2.0,ATL,WR,ConorDeLa,12,QuickDraft 1
Trey McBride,-1,15902,734d54cc-c869-4e2f-a60f-c59c493f5110,-1,Colorado State,2.0,ARI,TE,ConorDeLa,11,QuickDraft 1
Luke Musgrave,-1,16663,77a4fb49-3c6c-4aa1-8a21-20956e2d2240,-1,Oregon State,1.0,GB,TE,ConorDeLa,10,QuickDraft 1
Aaron Rodgers,8439,4307,0ce48193-e2fa-466e-a986-33f751add206,7200,California,19.0,NYJ,QB,ConorDeLa,12,QuickDraft 1
C.J. Stroud,-1,16886,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,-1,Ohio State,1.0,HOU,QB,ConorDeLa,14,QuickDraft 1
Jayden Reed,-1,16977,23a306bc-5f77-4574-a575-bd599f243185,-1,Michigan State,1.0,GB,WR,WestCoastNonsense,10,QuickDraft 1
Dalton Kincaid,-1,16697,b961fa15-0676-4948-b95f-56d06319d40e,-1,Utah,1.0,BUF,TE,WestCoastNonsense,12,QuickDraft 1
Jonathon Brooks,-1,17747,5c842941-844b-4f6a-bce4-26b377146674,-1,Texas,0.0,CAR,RB,WestCoastNonsense,11,QuickDraft 1
Ben Sinnott,-1,17833,b5c717af-9116-483c-9ab3-c9db0a988ab8,-1,Kansas State,0.0,WAS,TE,WestCoastNonsense,14,QuickDraft 1
Rome Odunze,-1,17020,f64694e0-0381-11ef-973d-5176a0ecbee4,-1,Washington,0.0,CHI,WR,WestCoastNonsense,7,QuickDraft 1
Malik Nabers,-1,17704,55ef2022-50c2-465b-839e-c0f4c9e7c55c,-1,LSU,0.0,NYG,WR,WestCoastNonsense,11,QuickDraft 1
Josh Allen,3918298,12483,3069db07-aa43-4503-ab11-2ae5c0002721,30977,Wyoming,6.0,BUF,QB,WestCoastNonsense,12,QuickDraft 1
Brandon Aiyuk,4360438,14386,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,Arizona State,4.0,SF,WR,WestCoastNonsense,9,QuickDraft 1
Zamir White,-1,15852,440d7750-672e-4293-8eb0-89b241a498eb,-1,Georgia,2.0,LV,RB,WestCoastNonsense,10,QuickDraft 1
Breece Hall,-1,15810,db1053d7-3343-43a3-9aab-8353f10f1221,-1,Iowa State,2.0,NYJ,RB,WestCoastNonsense,12,QuickDraft 1
Christian Watson,-1,15946,47d97f44-b4aa-46d2-816c-5b5a1fe48d46,-1,North Dakota State,2.0,GB,WR,WestCoastNonsense,10,QuickDraft 1
Brock Purdy,-1,15834,d5aef708-ad61-4ab8-a637-62ff96e92040,-1,Iowa State,2.0,SF,QB,WestCoastNonsense,9,QuickDraft 1
Jahmyr Gibbs,-1,16808,fef9457e-6497-47de-9bf2-cc3b95929375,-1,Alabama,1.0,DET,RB,WestCoastNonsense,5,QuickDraft 1
Jaxon Smith-Njigba,-1,16654,6215db71-1e13-4c62-8f14-2005d33dee47,-1,Ohio State,1.0,SEA,WR,WestCoastNonsense,10,QuickDraft 1
Jordan Addison,-1,16895,63fdd64e-1a23-4b77-9536-b1609f3a708c,-1,USC,1.0,MIN,WR,WestCoastNonsense,6,QuickDraft 1
Zay Flowers,-1,16919,2b6d74b7-10fb-4f17-99c8-9bb557fb475b,-1,Boston College,1.0,BAL,WR,WestCoastNonsense,14,QuickDraft 1
Ladd McConkey,-1,17724,473bc7e5-c393-4f21-9e49-3ffc16711238,-1,Georgia,0.0,LAC,WR,Frank1983,5,QuickDraft 1
Mike Williams,3045138,11885,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,30120,Clemson,7.0,NYJ,WR,Frank1983,12,QuickDraft 1
George Kittle,3040151,11892,2ada91b0-036e-454f-83c3-6d939ff584a9,30259,Iowa,7.0,SF,TE,Frank1983,9,QuickDraft 1
Lamar Jackson,3916387,12561,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,Louisville,6.0,BAL,QB,Frank1983,14,QuickDraft 1
Baker Mayfield,3052587,12619,30198d30-9769-4e10-ac86-b4c91d940802,30971,Oklahoma,6.0,TB,QB,Frank1983,11,QuickDraft 1
Christian Kirk,3895856,12508,ebcd87ce-218c-4144-810b-921c2f59d6e8,31017,Texas A&M,6.0,JAX,WR,Frank1983,12,QuickDraft 1
T.J. Hockenson,4036133,13610,bd1120b6-38b3-4225-a4b0-20660a149d0d,31840,Iowa,5.0,MIN,TE,Frank1983,6,QuickDraft 1
A.J. Brown,4047646,13432,a9e580f2-1fbe-46fb-887c-c84089b507e4,31883,Ole Miss,5.0,PHI,WR,Frank1983,5,QuickDraft 1
Tony Pollard,3916148,13590,33b0227d-4c21-4e71-b4cd-be35f7db9123,31960,Memphis,5.0,TEN,RB,Frank1983,5,QuickDraft 1
Justin Jefferson,4262921,14509,4131d4ee-0318-4bb5-832a-4dec80668a4f,32692,LSU,4.0,MIN,WR,Frank1983,6,QuickDraft 1
Tee Higgins,4239993,14506,7963b029-5de4-4541-b00a-44eefe4349af,32703,Clemson,4.0,CIN,WR,Frank1983,12,QuickDraft 1
Jonathan Taylor,4242335,14455,925195a4-06ba-4e37-ae7d-a3d6a5419139,32711,Wisconsin,4.0,IND,RB,Frank1983,14,QuickDraft 1
Trevor Lawrence,-1,15357,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,-1,Clemson,3.0,JAX,QB,Frank1983,12,QuickDraft 1
Jaylen Waddle,-1,15404,0ff9a975-669d-4851-a95d-ab28d9fc29c4,-1,Alabama,3.0,MIA,WR,Frank1983,6,QuickDraft 1
James Cook,-1,15876,ce5de0e5-9f76-42ee-b93a-3ef88af9b0a7,-1,Georgia,2.0,BUF,RB,Frank1983,12,QuickDraft 1
Will Levis,-1,16665,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,-1,Kentucky,1.0,TEN,QB,Frank1983,5,QuickDraft 1
Kirk Cousins,14880,8057,bbd0942c-6f77-4f83-a6d0-66ec6548019e,25812,Michigan State,12.0,ATL,QB,aledo,12,QuickDraft 1
Mike Evans,16737,9253,c48c21d9-0ae5-478c-ad34-30a660cfa9b8,27535,Texas A&M,10.0,TB,WR,aledo,11,QuickDraft 1
Stefon Diggs,2976212,10133,a1c40664-b265-4083-aad2-54b4c734f2c5,28534,Maryland,9.0,HOU,WR,aledo,14,QuickDraft 1
Joe Mixon,3116385,11707,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,30161,Oklahoma,7.0,HOU,RB,aledo,14,QuickDraft 1
Patrick Mahomes,3139477,11839,11cad59d-90dd-449c-a839-dddaba4fe16c,30123,Texas Tech,7.0,KC,QB,aledo,6,QuickDraft 1
Dalton Schultz,3117256,12514,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,Stanford,6.0,HOU,TE,aledo,14,QuickDraft 1
Dallas Goedert,3121023,12860,e8029983-87cf-49a2-bc04-04c8233a0630,31019,South Dakota State,6.0,PHI,TE,aledo,5,QuickDraft 1
Josh Jacobs,4047365,13582,61694ab9-b099-408e-b48d-6a643dd069ec,31856,Alabama,5.0,GB,RB,aledo,10,QuickDraft 1
David Montgomery,4035538,13556,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c,31905,Iowa State,5.0,DET,RB,aledo,5,QuickDraft 1
Terry McLaurin,3121422,13536,7e8c4641-2beb-4213-ba22-69fe0307005f,31908,Ohio State,5.0,WAS,WR,aledo,14,QuickDraft 1
Najee Harris,-1,15468,48ec58c3-ec26-4434-b005-8d34035e6667,-1,Alabama,3.0,PIT,RB,aledo,9,QuickDraft 1
Kyle Pitts,-1,15265,1f3deb24-9ff8-4769-8f42-825eff7742f6,-1,Florida,3.0,ATL,TE,aledo,12,QuickDraft 1
Chris Olave,-1,15895,2375d572-a36c-4365-bb3f-87e156526e2f,-1,Ohio State,2.0,NO,WR,aledo,12,QuickDraft 1
Anthony Richardson,-1,16653,5fc5b4a6-a583-4345-a810-4f982204ea5e,-1,Florida,1.0,IND,QB,aledo,14,QuickDraft 1
Bijan Robinson,-1,16739,f78d68c2-f9da-48e7-b954-26b69efd828d,-1,Texas,1.0,ATL,RB,aledo,12,QuickDraft 1
Quentin Johnston,-1,16899,e648bc98-bc81-44d0-8d4b-b9223c497ff4,-1,TCU,1.0,LAC,WR,aledo,5,QuickDraft 1
DeAndre Hopkins,15795,8619,5c48ade7-4b9a-4757-9643-87a6e3839e2b,26650,Clemson,11.0,TEN,WR,tford51,5,QuickDraft 1
Keenan Allen,15818,8627,5f424505-f29f-433c-b3f2-1a143a04a010,26699,California,11.0,CHI,WR,tford51,7,QuickDraft 1
Tyler Lockett,2577327,10161,dffa69ad-331e-4f09-ae38-40a5a4406be6,28457,Kansas State,9.0,SEA,WR,tford51,10,QuickDraft 1
Tyreek Hill,3116406,11222,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,29399,West Alabama,8.0,MIA,WR,tford51,6,QuickDraft 1
Alvin Kamara,3054850,11732,d9c857b2-97da-4fb8-a527-afbbb2a67413,30180,Tennessee,7.0,NO,RB,tford51,12,QuickDraft 1
Chris Godwin,3116165,11718,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,30197,Penn State,7.0,TB,WR,tford51,11,QuickDraft 1
Matthew Stafford,12483,5971,ade43b1a-0601-4672-83b6-d246bc066a19,9265,Georgia,15.0,LAR,QB,tford51,6,QuickDraft 1
Mark Andrews,3116365,12559,0618f387-9b72-4270-8b8f-dec4cccc9e4a,31056,Oklahoma,6.0,BAL,TE,tford51,14,QuickDraft 1
Deebo Samuel,3126486,13429,628a6a0a-4fde-4024-8d7c-28674953d5af,31868,South Carolina,5.0,SF,WR,tford51,9,QuickDraft 1
Tua Tagovailoa,4241479,14465,26ad9c27-de38-495e-913c-6fb2428e76d3,32675,Alabama,4.0,MIA,QB,tford51,6,QuickDraft 1
Joe Burrow,3915511,14442,3023ac10-4e7f-425f-9fc5-2b8e6332c92e,32671,LSU,4.0,CIN,QB,tford51,12,QuickDraft 1
Michael Pittman,4035687,14378,1aefd5e2-1f85-471a-91a5-4aad4cf6fe6d,32704,USC,4.0,IND,WR,tford51,14,QuickDraft 1
Jake Ferguson,-1,15947,f46eab3d-d7dd-4420-b3f9-6da9ac1308ab,-1,Wisconsin,2.0,DAL,TE,tford51,7,QuickDraft 1
Rachaad White,-1,15802,4d3f2f57-215c-4cb4-bf75-a7ecdcdded70,-1,Arizona State,2.0,TB,RB,tford51,11,QuickDraft 1
Kyren Williams,-1,15807,19d44771-8f1d-4127-9b7d-230da137f15d,-1,Notre Dame,2.0,LAR,RB,tford51,6,QuickDraft 1
Jaylen Warren,-1,15984,7e397190-ca24-11ec-9f1c-b7114d38a85b,-1,Oklahoma State,2.0,PIT,RB,tford51,9,QuickDraft 1
J.J. McCarthy,-1,17689,587cc3c3-aeda-4ac7-8803-a7e4db195534,-1,Michigan,0.0,MIN,QB,theBandit216,6,QuickDraft 1
Geno Smith,15864,8743,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,26662,West Virginia,11.0,SEA,QB,theBandit216,10,QuickDraft 1
Travis Kelce,15847,8783,c3859e06-5f23-4302-a71b-04820a899d5f,26686,Cincinnati,11.0,KC,TE,theBandit216,6,QuickDraft 1
Amari Cooper,2976499,10055,00f88be8-45f9-4237-b2b8-3271ec790d07,28392,Alabama,9.0,CLE,WR,theBandit216,10,QuickDraft 1
Jared Goff,3046779,10729,aba8f925-ffbf-4654-bfa7-a25d3d237494,29235,California,8.0,DET,QB,theBandit216,5,QuickDraft 1
Dak Prescott,2577417,11008,86197778-8d4b-4eba-affe-08ef7be7c70b,29369,Mississippi State,8.0,DAL,QB,theBandit216,7,QuickDraft 1
Cooper Kupp,2977187,11863,2806e915-c46f-492f-8a29-71d3a85e5620,30182,Eastern Washington,7.0,LAR,WR,theBandit216,6,QuickDraft 1
Evan Engram,3051876,11805,e21365af-8d66-416e-b0a5-8816d18fcfd9,30136,Ole Miss,7.0,JAX,TE,theBandit216,12,QuickDraft 1
Nick Chubb,3128720,12886,4bd60b33-9fbf-4156-ba2b-8264ac37b418,31005,Georgia,6.0,CLE,RB,theBandit216,10,QuickDraft 1
CeeDee Lamb,4241389,14411,a72ea15b-5199-4101-a300-846e1c655add,32687,Oklahoma,4.0,DAL,WR,theBandit216,7,QuickDraft 1
Cole Kmet,4258595,14436,036feeb6-9a22-43c5-a8e3-7ac611d8ff49,32713,Notre Dame,4.0,CHI,TE,theBandit216,7,QuickDraft 1
Travis Etienne,-1,15385,970693f0-0af4-4627-ac0c-bf519f7433ee,-1,Clemson,3.0,JAX,RB,theBandit216,12,QuickDraft 1
Amon-Ra St. Brown,-1,15332,26ef0447-29b8-4dd1-9831-dcbf8132bb74,-1,USC,3.0,DET,WR,theBandit216,5,QuickDraft 1
Jerome Ford,-1,15989,cdc61676-6592-43f9-a4a6-d29ce52ac8f4,-1,Cincinnati,2.0,CLE,RB,theBandit216,10,QuickDraft 1
Jameson Williams,-1,15849,590adb00-5598-47ad-b6d4-16a6c5519847,-1,Alabama,2.0,DET,WR,theBandit216,5,QuickDraft 1
Isiah Pacheco,-1,16104,3a25c037-fa30-4740-b742-ec8e4f1a2a25,-1,Rutgers,2.0,KC,RB,theBandit216,6,QuickDraft 1
Jayden Daniels,-1,17692,bab8c65a-9fff-410d-8e34-dc2f636d890e,-1,LSU,0.0,WAS,QB,ProfessorD,14,Quickdraft 2
Ladd McConkey,-1,17724,473bc7e5-c393-4f21-9e49-3ffc16711238,-1,Georgia,0.0,LAC,WR,ProfessorD,5,Quickdraft 2
Kirk Cousins,14880,8057,bbd0942c-6f77-4f83-a6d0-66ec6548019e,25812,Michigan State,12.0,ATL,QB,ProfessorD,12,Quickdraft 2
Russell Wilson,14881,8043,409d4cac-ee90-4470-9710-ebe671678339,25785,Wisconsin,12.0,PIT,QB,ProfessorD,9,Quickdraft 2
Raheem Mostert,2576414,10604,b040e601-ec40-4757-bf3d-71bf64ef99cf,28654,Purdue,9.0,MIA,RB,ProfessorD,6,Quickdraft 2
Deshaun Watson,3122840,11712,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,30125,Clemson,7.0,CLE,QB,ProfessorD,10,Quickdraft 2
Taysom Hill,2468609,12063,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,30614,BYU,7.0,NO,TE,ProfessorD,12,Quickdraft 2
Baker Mayfield,3052587,12619,30198d30-9769-4e10-ac86-b4c91d940802,30971,Oklahoma,6.0,TB,QB,ProfessorD,11,Quickdraft 2
Mark Andrews,3116365,12559,0618f387-9b72-4270-8b8f-dec4cccc9e4a,31056,Oklahoma,6.0,BAL,TE,ProfessorD,14,Quickdraft 2
A.J. Brown,4047646,13432,a9e580f2-1fbe-46fb-887c-c84089b507e4,31883,Ole Miss,5.0,PHI,WR,ProfessorD,5,Quickdraft 2
